SpeciesID,OwnerID,CountryID,FarmID,CompanyID,ProcessingID,CertificationID,ColorID,Harvest.Year,Grading.Date,Aroma,Flavor,Aftertaste,Acidity,Body,Balance,Uniformity,Clean.Cup,Sweetness,Cupper.Points,Total.Cup.Points,Moisture,Category.One.Defects,Quakers,Category.Two.Defects,Expiration,CoffeeID
1,259.0,10.0,678.0,,1.0,16,1.0,2017,"May 12th, 2017",7.5,7.33,7.17,7.42,7.5,7.33,9.33,10.0,10.0,7.33,80.92,0.11,0,0.0,11,"May 12th, 2018",1017
1,260.0,33.0,679.0,785.0,6.0,24,,2015,"July 17th, 2015",7.17,7.42,7.0,7.58,7.33,7.0,10.0,10.0,10.0,7.42,80.92,0.0,0,0.0,5,"July 16th, 2016",1018
1,47.0,6.0,,786.0,3.0,2,3.0,2014,"January 13th, 2015",7.42,7.08,7.17,7.17,7.58,7.25,10.0,10.0,10.0,7.25,80.92,0.1,2,0.0,5,"January 13th, 2016",1019
1,261.0,15.0,680.0,787.0,1.0,14,1.0,2014,"December 18th, 2014",7.33,7.17,7.17,7.25,7.42,7.33,10.0,10.0,10.0,7.25,80.92,0.12,0,0.0,0,"December 18th, 2015",1020
1,242.0,3.0,635.0,788.0,3.0,19,1.0,2014/2015,"December 16th, 2014",7.25,7.33,7.25,7.25,7.25,7.33,10.0,10.0,10.0,7.25,80.92,0.12,0,0.0,8,"December 16th, 2015",1021
1,68.0,13.0,681.0,226.0,1.0,7,1.0,2014,"November 23rd, 2014",7.92,7.67,7.33,7.08,7.08,7.08,10.0,10.0,10.0,6.75,80.92,0.09,0,0.0,0,"November 23rd, 2015",1022
1,102.0,3.0,482.0,575.0,3.0,2,4.0,2014/2015,"October 16th, 2014",7.17,7.42,7.17,7.25,7.25,7.33,10.0,10.0,10.0,7.33,80.92,0.1,0,0.0,0,"October 16th, 2015",1023
1,96.0,14.0,,789.0,1.0,2,1.0,2013,"July 16th, 2014",7.33,7.08,7.25,7.0,7.5,7.42,10.0,10.0,10.0,7.33,80.92,0.1,1,0.0,3,"July 16th, 2015",1024
1,30.0,2.0,117.0,790.0,1.0,15,1.0,2014,"June 10th, 2014",7.58,7.42,6.92,7.5,7.25,7.17,10.0,10.0,10.0,7.08,80.92,0.12,2,0.0,5,"June 10th, 2015",1025
1,68.0,13.0,683.0,,1.0,7,,2013/2014,"December 26th, 2013",7.42,7.25,7.25,7.25,7.25,7.25,10.0,10.0,10.0,7.25,80.92,0.11,0,0.0,0,"December 26th, 2014",1026
1,68.0,13.0,684.0,,6.0,7,1.0,2013/2014,"December 26th, 2013",7.25,7.17,7.08,7.08,7.08,8.08,10.0,10.0,10.0,7.17,80.92,0.11,0,0.0,0,"December 26th, 2014",1027
1,68.0,13.0,685.0,,1.0,7,1.0,2013/2014,"December 26th, 2013",7.42,7.25,7.25,7.25,7.25,7.25,10.0,10.0,10.0,7.25,80.92,0.11,0,0.0,0,"December 26th, 2014",1028
1,262.0,10.0,686.0,,1.0,8,1.0,2012,"July 11th, 2012",7.58,7.33,7.08,7.5,7.17,7.25,10.0,10.0,10.0,7.0,80.92,0.13,0,0.0,12,"July 11th, 2013",1029
1,103.0,17.0,,,,2,,,"April 13th, 2010",7.67,7.58,7.33,7.33,7.17,7.0,10.0,10.0,10.0,6.83,80.92,0.0,0,0.0,0,"April 13th, 2011",1030
1,68.0,31.0,419.0,,1.0,7,1.0,2016,"June 22nd, 2017",7.42,7.33,7.17,7.17,7.17,7.25,10.0,10.0,10.0,7.33,80.83,0.0,0,0.0,0,"June 22nd, 2018",1031
1,127.0,2.0,687.0,792.0,1.0,12,1.0,2013,"May 26th, 2014",7.67,7.25,7.08,7.33,7.17,7.25,10.0,10.0,10.0,7.08,80.83,0.11,0,0.0,1,"May 26th, 2015",1032
1,263.0,10.0,688.0,793.0,5.0,8,1.0,2012,"August 30th, 2012",7.17,7.08,7.25,7.42,7.25,7.33,10.0,10.0,10.0,7.33,80.83,0.13,0,0.0,7,"August 30th, 2013",1033
1,264.0,10.0,689.0,794.0,1.0,8,1.0,2012,"August 29th, 2012",7.33,7.25,7.33,7.33,7.25,7.17,10.0,10.0,10.0,7.17,80.83,0.11,0,0.0,3,"August 29th, 2013",1034
1,221.0,10.0,690.0,,1.0,8,1.0,2012,"July 3rd, 2012",7.5,7.17,7.33,7.25,7.17,7.17,10.0,10.0,10.0,7.25,80.83,0.13,0,0.0,1,"July 3rd, 2013",1035
1,23.0,6.0,,796.0,1.0,2,5.0,2012,"February 23rd, 2012",7.42,7.33,7.0,7.25,7.33,7.5,10.0,10.0,10.0,7.0,80.83,0.1,2,0.0,0,"February 22nd, 2013",1036
1,32.0,18.0,,,,5,,4T/2010,"January 25th, 2011",7.33,7.33,7.0,6.83,7.33,7.67,10.0,10.0,10.0,7.33,80.83,0.01,0,0.0,1,"January 25th, 2012",1037
1,134.0,3.0,,798.0,3.0,19,1.0,2015/2016,"October 8th, 2015",7.17,7.25,7.08,7.17,7.25,7.58,10.0,10.0,10.0,7.25,80.75,0.0,0,0.0,1,"October 7th, 2016",1038
1,265.0,33.0,693.0,,1.0,24,1.0,2015,"July 17th, 2015",6.92,7.5,7.0,7.58,7.5,7.08,10.0,10.0,10.0,7.17,80.75,0.0,0,0.0,2,"July 16th, 2016",1039
1,30.0,2.0,382.0,204.0,1.0,15,1.0,2015,"June 18th, 2015",7.5,7.33,7.0,7.42,7.17,7.17,10.0,10.0,10.0,7.17,80.75,0.12,0,0.0,1,"June 17th, 2016",1040
1,246.0,14.0,694.0,800.0,1.0,25,1.0,2015,"May 28th, 2015",7.25,7.25,7.17,7.25,7.33,7.25,10.0,10.0,10.0,7.25,80.75,0.12,0,0.0,5,"May 27th, 2016",1041
1,16.0,12.0,695.0,801.0,3.0,11,1.0,2015,"May 25th, 2015",7.5,7.33,7.0,7.42,7.25,7.17,10.0,10.0,10.0,7.08,80.75,0.11,0,0.0,2,"May 24th, 2016",1042
1,11.0,19.0,696.0,49.0,6.0,7,1.0,2014,"May 23rd, 2015",7.25,7.33,7.17,7.33,7.33,7.17,10.0,10.0,10.0,7.17,80.75,0.11,1,0.0,4,"May 22nd, 2016",1043
1,61.0,12.0,497.0,744.0,1.0,11,1.0,2015,"May 22nd, 2015",7.42,7.17,7.08,7.42,7.25,7.25,10.0,10.0,10.0,7.17,80.75,0.09,0,0.0,2,"May 21st, 2016",1044
1,,12.0,651.0,802.0,3.0,11,1.0,2015,"March 11th, 2015",7.25,7.33,7.08,7.5,7.25,7.33,10.0,10.0,10.0,7.0,80.75,0.13,0,0.0,1,"March 10th, 2016",1045
1,12.0,9.0,18.0,803.0,1.0,2,1.0,2014,"April 11th, 2014",7.33,7.33,7.25,7.25,7.17,7.17,10.0,10.0,10.0,7.25,80.75,0.11,0,0.0,0,"April 11th, 2015",1046
1,224.0,10.0,697.0,,1.0,8,1.0,2012,"September 4th, 2012",7.58,7.33,7.42,7.25,7.5,7.5,9.33,9.33,10.0,7.5,80.75,0.11,0,0.0,2,"September 4th, 2013",1047
1,238.0,25.0,698.0,805.0,1.0,2,1.0,2012,"May 22nd, 2012",7.42,7.0,7.42,7.25,7.08,7.33,10.0,10.0,10.0,7.25,80.75,0.12,0,0.0,0,"May 22nd, 2013",1048
1,23.0,6.0,,806.0,3.0,2,3.0,2011,"December 21st, 2011",7.08,7.33,7.17,7.25,7.33,7.67,10.0,10.0,10.0,6.92,80.75,0.13,0,0.0,6,"December 20th, 2012",1049
1,68.0,13.0,,807.0,6.0,7,1.0,2016,"August 12th, 2016",7.33,7.08,7.08,7.08,7.42,7.33,10.0,10.0,10.0,7.33,80.67,0.0,0,0.0,1,"August 12th, 2017",1050
1,81.0,7.0,700.0,808.0,5.0,2,5.0,2015,"November 10th, 2015",7.58,7.42,7.0,7.67,7.5,7.5,9.33,9.33,10.0,7.33,80.67,0.13,0,0.0,1,"November 9th, 2016",1051
1,30.0,2.0,325.0,375.0,1.0,15,1.0,2015/2016,"October 23rd, 2015",7.67,7.42,6.83,7.17,7.42,7.17,10.0,10.0,10.0,7.0,80.67,0.11,0,0.0,0,"October 22nd, 2016",1052
1,109.0,9.0,701.0,809.0,1.0,12,5.0,2015,"February 27th, 2015",7.83,7.5,7.67,7.67,7.83,7.5,6.67,10.0,10.0,8.0,80.67,0.11,0,0.0,4,"February 27th, 2016",1053
1,29.0,30.0,653.0,810.0,1.0,14,3.0,2014,"November 4th, 2014",7.5,7.25,7.17,7.17,7.25,7.17,10.0,10.0,10.0,7.17,80.67,0.12,0,0.0,1,"November 4th, 2015",1054
1,266.0,10.0,702.0,811.0,1.0,8,1.0,2014,"October 23rd, 2014",7.25,7.17,7.17,7.25,7.17,7.42,10.0,10.0,10.0,7.25,80.67,0.12,0,0.0,4,"October 23rd, 2015",1055
1,43.0,18.0,,812.0,3.0,5,,2014,"April 14th, 2014",7.67,7.5,7.42,7.67,7.5,7.75,10.0,10.0,6.67,8.5,80.67,0.0,0,0.0,1,"April 14th, 2015",1056
1,30.0,2.0,703.0,813.0,1.0,15,1.0,2013,"June 5th, 2013",7.67,7.17,7.0,7.5,7.0,7.0,10.0,10.0,10.0,7.33,80.67,0.12,0,0.0,5,"June 5th, 2014",1057
1,30.0,2.0,,814.0,1.0,15,1.0,2012,"January 25th, 2012",7.0,7.33,7.5,7.33,7.0,7.33,10.0,10.0,10.0,7.17,80.67,0.11,0,0.0,2,"January 24th, 2013",1058
1,30.0,2.0,,815.0,1.0,15,1.0,2012,"January 25th, 2012",7.0,7.5,7.33,7.17,7.17,7.17,10.0,10.0,10.0,7.33,80.67,0.11,0,0.0,3,"January 24th, 2013",1059
1,49.0,18.0,,,,5,,,"March 15th, 2011",7.17,7.25,7.08,7.42,7.08,7.42,10.0,10.0,10.0,7.25,80.67,0.18,0,0.0,2,"March 14th, 2012",1060
1,134.0,3.0,,,,19,1.0,2016,"March 11th, 2016",7.33,7.25,7.33,7.08,7.58,7.25,9.33,10.0,10.0,7.42,80.58,0.11,0,0.0,7,"March 11th, 2017",1061
1,233.0,14.0,,818.0,,11,1.0,2016,"February 26th, 2016",7.08,7.5,7.0,7.25,7.42,7.0,10.0,10.0,10.0,7.33,80.58,0.11,0,1.0,0,"February 25th, 2017",1062
1,267.0,15.0,706.0,819.0,1.0,14,3.0,2014,"January 6th, 2015",7.25,7.08,7.08,7.33,7.33,7.25,10.0,10.0,10.0,7.25,80.58,0.12,0,0.0,1,"January 6th, 2016",1063
1,102.0,3.0,218.0,237.0,5.0,2,1.0,2014/2015,"October 17th, 2014",7.42,7.25,7.33,7.0,7.08,7.25,10.0,10.0,10.0,7.25,80.58,0.0,0,0.0,3,"October 17th, 2015",1064
1,214.0,12.0,539.0,820.0,1.0,11,1.0,2014,"April 30th, 2014",7.5,7.17,7.0,7.42,7.33,7.0,10.0,10.0,10.0,7.17,80.58,0.11,0,0.0,5,"April 30th, 2015",1065
1,30.0,2.0,707.0,821.0,3.0,15,1.0,2014,"January 28th, 2014",7.17,7.42,6.83,7.5,7.17,7.25,10.0,10.0,10.0,7.25,80.58,0.11,0,0.0,5,"January 28th, 2015",1066
1,23.0,6.0,,,,2,,,"May 4th, 2011",7.42,7.58,7.5,7.92,7.83,7.83,8.67,8.67,9.33,7.83,80.58,0.0,0,0.0,0,"May 3rd, 2012",1067
1,49.0,18.0,,,,5,,,"March 15th, 2011",7.08,7.25,7.0,7.5,7.08,7.33,10.0,10.0,10.0,7.33,80.58,0.0,0,0.0,2,"March 14th, 2012",1068
1,68.0,13.0,708.0,,3.0,7,5.0,2017,"December 8th, 2017",7.17,7.17,7.17,7.42,7.17,7.25,10.0,10.0,10.0,7.17,80.5,0.0,0,0.0,0,"December 8th, 2018",1069
1,30.0,2.0,709.0,824.0,1.0,15,1.0,2017,"September 8th, 2017",7.33,7.25,7.08,7.17,7.25,7.17,10.0,10.0,10.0,7.25,80.5,0.1,0,0.0,4,"September 8th, 2018",1070
1,268.0,12.0,710.0,825.0,1.0,11,1.0,2017,"August 23rd, 2017",7.58,7.33,7.0,7.17,7.33,7.08,10.0,10.0,10.0,7.0,80.5,0.11,0,0.0,5,"August 23rd, 2018",1071
1,269.0,34.0,711.0,826.0,,13,1.0,2016,"February 11th, 2016",7.25,7.25,7.17,7.17,7.25,7.17,10.0,10.0,10.0,7.25,80.5,0.12,0,0.0,0,"February 10th, 2017",1072
1,134.0,3.0,712.0,827.0,5.0,19,1.0,2015/2016,"November 17th, 2015",7.25,7.33,7.17,7.5,7.33,7.25,9.33,10.0,10.0,7.33,80.5,0.11,0,0.0,3,"November 16th, 2016",1073
1,270.0,33.0,713.0,828.0,1.0,24,1.0,2015,"July 17th, 2015",7.17,7.33,7.17,7.42,7.25,7.08,10.0,10.0,10.0,7.08,80.5,0.0,0,0.0,2,"July 16th, 2016",1074
1,30.0,2.0,714.0,829.0,1.0,15,1.0,2014,"April 23rd, 2014",7.5,7.17,6.83,7.5,7.17,7.17,10.0,10.0,10.0,7.17,80.5,0.11,0,0.0,3,"April 23rd, 2015",1075
1,25.0,3.0,715.0,830.0,5.0,2,4.0,2013,"April 17th, 2014",7.42,7.42,7.08,7.33,7.67,7.5,9.33,9.33,10.0,7.42,80.5,0.1,0,0.0,10,"April 17th, 2015",1076
1,47.0,6.0,,488.0,3.0,2,1.0,2013,"February 4th, 2014",7.42,7.33,7.33,7.58,7.58,7.42,8.67,10.0,10.0,7.17,80.5,0.11,1,0.0,0,"February 4th, 2015",1077
1,30.0,2.0,716.0,831.0,1.0,15,1.0,2013,"February 13th, 2013",7.5,7.5,7.0,7.67,7.17,7.0,10.0,10.0,10.0,6.67,80.5,0.12,1,0.0,1,"February 13th, 2014",1078
1,271.0,10.0,717.0,832.0,1.0,8,4.0,2012,"September 17th, 2012",7.25,7.25,7.08,7.33,7.25,7.17,10.0,10.0,10.0,7.17,80.5,0.15,0,0.0,1,"September 17th, 2013",1079
1,61.0,12.0,321.0,833.0,,11,1.0,2016,"February 3rd, 2016",7.25,7.42,7.0,7.42,7.33,7.0,10.0,10.0,10.0,7.0,80.42,0.1,0,0.0,0,"February 2nd, 2017",1080
1,68.0,13.0,718.0,226.0,1.0,7,1.0,2014,"November 23rd, 2014",7.58,7.17,7.17,7.17,7.17,7.17,10.0,10.0,10.0,7.0,80.42,0.14,0,0.0,0,"November 23rd, 2015",1081
1,28.0,21.0,719.0,33.0,1.0,2,1.0,2013,"April 26th, 2014",7.33,7.17,7.08,7.08,7.33,7.17,10.0,10.0,10.0,7.25,80.42,0.0,0,0.0,1,"April 26th, 2015",1082
1,272.0,8.0,720.0,834.0,1.0,2,1.0,2013,"January 17th, 2014",7.25,7.08,7.25,7.17,7.33,7.17,10.0,10.0,10.0,7.17,80.42,0.17,0,0.0,14,"January 17th, 2015",1083
1,273.0,13.0,721.0,,1.0,26,1.0,2013/2014,"December 26th, 2013
",7.25,7.25,7.17,7.25,7.25,7.25,10.0,10.0,10.0,7.0,80.42,0.11,0,0.0,0,"December 26th, 2014",1084
1,78.0,10.0,722.0,835.0,1.0,8,1.0,2012,"September 4th, 2012",6.92,7.17,7.08,7.5,7.33,7.17,10.0,10.0,10.0,7.25,80.42,0.1,2,0.0,4,"September 4th, 2013",1085
1,170.0,10.0,,471.0,1.0,8,1.0,2012,"August 30th, 2012",7.42,7.08,7.08,7.33,7.25,7.17,10.0,10.0,10.0,7.08,80.42,0.12,4,0.0,16,"August 30th, 2013",1086
1,52.0,26.0,,836.0,,13,1.0,2016,"January 22nd, 2016",7.08,7.25,7.17,7.33,7.08,7.08,10.0,10.0,10.0,7.33,80.33,0.12,0,0.0,0,"January 21st, 2017",1087
1,274.0,15.0,724.0,837.0,1.0,14,1.0,2015/2016,"November 16th, 2015",7.25,7.17,7.0,7.25,7.42,7.08,10.0,10.0,10.0,7.17,80.33,0.13,0,0.0,5,"November 15th, 2016",1088
1,275.0,15.0,,838.0,1.0,14,3.0,2014,"December 18th, 2014",7.25,7.17,7.25,7.25,7.25,7.08,10.0,10.0,10.0,7.08,80.33,0.12,0,0.0,5,"December 18th, 2015",1089
1,68.0,13.0,726.0,,6.0,7,1.0,2013/2014,"December 26th, 2013",7.25,7.25,7.08,7.25,7.25,7.25,10.0,10.0,10.0,7.0,80.33,0.11,0,0.0,0,"December 26th, 2014",1090
1,30.0,2.0,727.0,839.0,1.0,15,1.0,2013,"June 6th, 2013",7.33,7.33,6.83,7.5,7.0,7.17,10.0,10.0,10.0,7.17,80.33,0.11,1,0.0,4,"June 6th, 2014",1091
1,129.0,10.0,,307.0,5.0,8,1.0,2012,"August 30th, 2012",7.25,7.08,7.08,7.33,7.33,7.17,10.0,10.0,10.0,7.08,80.33,0.11,0,0.0,21,"August 30th, 2013",1092
1,23.0,6.0,,840.0,1.0,2,1.0,2012,"February 8th, 2012",7.17,7.5,6.92,7.33,7.67,7.33,9.33,10.0,10.0,7.08,80.33,0.12,5,0.0,7,"February 7th, 2013",1093
1,6.0,1.0,,,,4,,2010,"June 17th, 2010",7.25,7.25,7.25,7.33,7.5,8.0,9.33,9.33,10.0,7.08,80.33,0.1,0,0.0,1,"June 17th, 2011",1094
1,276.0,3.0,729.0,842.0,3.0,19,1.0,2017 / 2018,"November 3rd, 2017",7.17,7.33,7.42,7.08,7.0,7.0,10.0,10.0,10.0,7.25,80.25,0.11,0,1.0,1,"November 3rd, 2018",1095
1,16.0,12.0,730.0,17.0,3.0,11,1.0,2016,"April 6th, 2017",7.25,7.25,7.0,7.0,7.42,7.0,10.0,10.0,10.0,7.33,80.25,0.1,0,0.0,4,"April 6th, 2018",1096
1,138.0,10.0,731.0,,1.0,16,1.0,2016,"April 26th, 2016",7.25,7.17,7.0,7.33,7.33,7.0,10.0,10.0,10.0,7.17,80.25,0.1,0,0.0,2,"April 26th, 2017",1097
1,277.0,33.0,732.0,,3.0,2,1.0,2015,"August 27th, 2015",8.0,7.08,7.0,7.33,7.08,6.92,10.0,10.0,10.0,6.83,80.25,0.11,1,0.0,26,"August 26th, 2016",1098
1,278.0,33.0,733.0,,3.0,24,1.0,2014,"July 17th, 2015",7.42,7.0,7.08,7.0,7.17,7.33,10.0,10.0,10.0,7.25,80.25,0.0,0,0.0,1,"July 16th, 2016",1099
1,279.0,14.0,734.0,845.0,1.0,25,1.0,2015,"February 20th, 2015",7.08,6.92,7.0,7.25,7.5,7.25,10.0,10.0,10.0,7.25,80.25,0.11,0,0.0,2,"February 20th, 2016",1100
1,47.0,6.0,,846.0,3.0,2,1.0,2014,"March 3rd, 2014",7.5,7.08,7.67,7.67,7.42,7.58,9.33,9.33,9.33,7.33,80.25,0.12,4,0.0,13,"March 3rd, 2015",1101
1,280.0,18.0,,847.0,1.0,2,1.0,2012,"January 8th, 2014",7.42,8.0,7.83,7.75,8.08,7.58,8.67,8.67,8.67,7.58,80.25,0.1,0,0.0,0,"January 8th, 2015",1102
1,68.0,13.0,735.0,,5.0,7,1.0,2013/2014,"December 26th, 2013",7.25,7.08,7.25,7.25,7.17,7.25,10.0,10.0,10.0,7.0,80.25,0.11,0,0.0,0,"December 26th, 2014",1103
1,12.0,2.0,736.0,848.0,1.0,2,1.0,2012,"January 9th, 2013",7.0,7.17,7.33,7.33,7.0,7.17,10.0,10.0,10.0,7.25,80.25,0.11,1,0.0,12,"January 9th, 2014",1104
1,118.0,10.0,737.0,,1.0,8,4.0,2012,"September 27th, 2012",7.58,7.33,7.17,7.25,6.75,7.0,10.0,10.0,10.0,7.17,80.25,0.11,2,0.0,8,"September 27th, 2013",1105
1,145.0,27.0,320.0,,6.0,2,,2017,"May 9th, 2017",7.42,7.25,7.25,7.58,7.42,7.33,8.67,10.0,10.0,7.25,80.17,0.0,0,0.0,2,"May 9th, 2018",1106
1,281.0,14.0,738.0,850.0,1.0,25,,2015,"April 24th, 2015",7.17,7.08,7.08,7.33,7.25,7.08,10.0,10.0,10.0,7.17,80.17,0.11,0,0.0,2,"April 23rd, 2016",1107
1,61.0,12.0,561.0,851.0,1.0,11,1.0,2015,"January 26th, 2015",7.25,7.25,7.0,7.17,7.08,7.08,10.0,10.0,10.0,7.33,80.17,0.11,0,0.0,0,"January 26th, 2016",1108
1,30.0,2.0,287.0,852.0,1.0,15,1.0,2013,"August 7th, 2013",7.33,7.33,7.0,7.17,7.17,7.17,10.0,10.0,10.0,7.0,80.17,0.11,0,0.0,2,"August 7th, 2014",1109
1,282.0,10.0,739.0,853.0,1.0,8,1.0,2012,"October 9th, 2012",7.33,7.08,6.92,7.42,7.25,7.08,10.0,10.0,10.0,7.08,80.17,0.11,0,0.0,2,"October 9th, 2013",1110
1,271.0,10.0,740.0,854.0,1.0,8,1.0,2012,"September 13th, 2012",7.58,7.42,7.33,7.5,7.08,7.17,8.67,10.0,10.0,7.42,80.17,0.14,1,0.0,2,"September 13th, 2013",1111
1,283.0,10.0,741.0,855.0,1.0,8,1.0,2012,"September 10th, 2012",7.33,7.33,7.17,7.08,7.25,7.0,10.0,10.0,10.0,7.0,80.17,0.12,0,0.0,12,"September 10th, 2013",1112
1,30.0,2.0,111.0,856.0,1.0,15,1.0,2012,"May 24th, 2012",7.33,7.33,7.0,7.33,7.0,7.0,10.0,10.0,10.0,7.17,80.17,0.11,0,0.0,5,"May 24th, 2013",1113
1,23.0,6.0,,,,2,,,"September 22nd, 2011",7.58,7.5,7.33,7.33,7.67,7.33,9.33,9.33,9.33,7.42,80.17,0.05,12,0.0,1,"September 21st, 2012",1114
1,284.0,3.0,,857.0,4.0,19,1.0,2017 / 2018,"November 29th, 2017",7.17,7.17,7.0,7.17,7.25,7.25,10.0,10.0,10.0,7.08,80.08,0.11,0,0.0,5,"November 29th, 2018",1115
1,68.0,13.0,743.0,226.0,1.0,7,1.0,2014,"November 23rd, 2014",7.42,7.25,7.25,7.17,7.0,7.0,10.0,10.0,10.0,7.0,80.08,0.07,0,0.0,0,"November 23rd, 2015",1116
1,280.0,14.0,,858.0,3.0,2,1.0,2013,"February 25th, 2014",7.25,7.17,6.92,7.25,7.17,7.25,10.0,10.0,10.0,7.08,80.08,0.1,0,0.0,4,"February 25th, 2015",1117
1,68.0,13.0,744.0,,6.0,7,1.0,2013/2014,"December 26th, 2013",7.25,7.25,7.25,7.25,7.08,7.0,10.0,10.0,10.0,7.0,80.08,0.11,0,0.0,0,"December 26th, 2014",1118
1,68.0,13.0,745.0,,1.0,7,1.0,2013/2014,"December 26th, 2013",7.25,7.25,7.25,7.0,7.25,7.08,10.0,10.0,10.0,7.0,80.08,0.11,0,0.0,0,"December 26th, 2014",1119
1,68.0,13.0,746.0,,5.0,7,1.0,2013/2014,"December 26th, 2013",7.25,7.25,7.25,7.08,7.17,7.08,10.0,10.0,10.0,7.0,80.08,0.11,0,0.0,0,"December 26th, 2014",1120
1,271.0,10.0,747.0,859.0,1.0,8,4.0,2012,"September 14th, 2012",7.33,7.17,7.25,7.08,7.08,7.08,10.0,10.0,10.0,7.08,80.08,0.15,0,0.0,0,"September 14th, 2013",1121
1,285.0,10.0,,,1.0,8,1.0,2012,"August 30th, 2012",7.25,7.08,7.0,7.17,7.33,7.17,10.0,10.0,10.0,7.08,80.08,0.14,1,0.0,17,"August 30th, 2013",1122
1,119.0,14.0,239.0,860.0,1.0,11,1.0,2017,"June 13th, 2017",7.33,7.08,6.92,7.08,7.42,7.17,10.0,10.0,10.0,7.0,80.0,0.1,0,0.0,5,"June 13th, 2018",1123
1,286.0,33.0,749.0,861.0,1.0,24,1.0,2015,"July 17th, 2015",7.17,7.33,7.0,7.42,7.17,7.0,10.0,10.0,10.0,6.92,80.0,0.0,0,0.0,4,"July 16th, 2016",1124
1,220.0,10.0,750.0,862.0,1.0,2,1.0,2014,"May 1st, 2014",7.58,7.75,7.42,7.5,7.5,7.5,8.67,8.67,10.0,7.42,80.0,0.0,0,0.0,2,"May 1st, 2015",1125
1,68.0,13.0,751.0,,1.0,7,1.0,2013/2014,"December 26th, 2013",7.25,7.25,7.25,7.0,7.25,7.0,10.0,10.0,10.0,7.0,80.0,0.11,0,0.0,0,"December 26th, 2014",1126
1,103.0,17.0,673.0,780.0,1.0,2,1.0,2012,"May 29th, 2013",7.33,6.67,7.08,7.42,7.42,7.08,10.0,10.0,10.0,7.0,80.0,0.0,0,0.0,0,"May 29th, 2014",1127
1,282.0,10.0,739.0,,1.0,8,1.0,2012,"September 10th, 2012",7.25,7.25,7.08,7.17,7.33,7.33,9.33,10.0,10.0,7.25,80.0,0.12,0,0.0,9,"September 10th, 2013",1128
1,287.0,10.0,752.0,,1.0,8,1.0,2012,"September 4th, 2012",7.08,7.33,7.0,7.33,7.08,7.0,10.0,10.0,10.0,7.17,80.0,0.11,0,0.0,12,"September 4th, 2013",1129
1,6.0,1.0,,,,4,,2010,"June 17th, 2010",7.42,7.42,7.5,7.92,7.75,7.58,8.67,9.33,8.67,7.75,80.0,0.05,0,0.0,2,"June 17th, 2011",1130
1,75.0,18.0,,864.0,1.0,5,1.0,2015,"April 23rd, 2015",7.83,7.67,7.58,7.75,7.83,7.17,6.67,10.0,10.0,7.42,79.92,0.0,0,0.0,1,"April 22nd, 2016",1131
1,47.0,6.0,,865.0,3.0,2,1.0,2014,"May 12th, 2014",7.5,7.0,7.0,6.92,7.33,7.17,10.0,10.0,10.0,7.0,79.92,0.11,1,0.0,3,"May 12th, 2015",1132
1,140.0,10.0,309.0,358.0,1.0,8,1.0,2013,"March 29th, 2013",7.33,7.08,7.08,7.33,7.42,7.17,9.33,10.0,10.0,7.17,79.92,0.12,0,0.0,4,"March 29th, 2014",1133
1,258.0,10.0,754.0,781.0,1.0,8,1.0,2012,"September 11th, 2012",7.17,7.17,6.92,7.25,7.33,7.08,10.0,10.0,10.0,7.0,79.92,0.12,1,0.0,7,"September 11th, 2013",1134
1,221.0,10.0,755.0,,1.0,8,,2012,"August 30th, 2012",7.5,7.17,7.0,7.17,7.25,7.08,10.0,10.0,10.0,6.75,79.92,0.0,0,0.0,0,"August 30th, 2013",1135
1,180.0,10.0,756.0,,1.0,8,1.0,2012,"July 26th, 2012",7.17,7.08,7.08,7.08,7.5,7.33,9.33,10.0,10.0,7.33,79.92,0.11,0,0.0,3,"July 26th, 2013",1136
1,282.0,10.0,757.0,,3.0,8,1.0,2012,"July 11th, 2012",7.33,7.25,7.0,7.42,7.17,7.17,9.33,10.0,10.0,7.25,79.92,0.12,0,0.0,6,"July 11th, 2013",1137
1,288.0,10.0,758.0,867.0,1.0,8,1.0,2012,"July 11th, 2012",7.17,7.33,7.08,7.58,7.33,7.08,10.0,9.33,10.0,7.0,79.92,0.11,0,0.0,0,"July 11th, 2013",1138
1,23.0,6.0,,,,2,,,"September 22nd, 2011",7.5,7.42,7.58,7.42,7.5,7.58,8.67,8.67,10.0,7.58,79.92,0.05,3,0.0,0,"September 21st, 2012",1139
1,115.0,16.0,759.0,263.0,1.0,13,,2017,"August 25th, 2017",7.0,7.08,7.0,7.17,7.25,7.25,10.0,10.0,10.0,7.08,79.83,0.11,0,1.0,5,"August 25th, 2018",1140
1,30.0,2.0,169.0,546.0,1.0,15,1.0,2017,"August 22nd, 2017",7.33,7.25,6.92,7.33,7.25,7.33,9.33,10.0,10.0,7.08,79.83,0.1,0,0.0,2,"August 22nd, 2018",1141
1,289.0,14.0,760.0,868.0,1.0,25,1.0,2014,"March 30th, 2015",6.83,7.17,7.17,6.92,7.5,7.08,10.0,10.0,10.0,7.17,79.83,0.11,0,0.0,0,"March 29th, 2016",1142
1,172.0,10.0,761.0,,1.0,8,1.0,2012,"July 11th, 2012",7.17,7.08,7.0,7.25,7.5,7.0,10.0,10.0,10.0,6.83,79.83,0.12,0,0.0,3,"July 11th, 2013",1143
