SpeciesID,VarietyID,OwnerID,CountryID,FarmID,CompanyID,ProcessingID,CertificationID,ColorID,Harvest.Year,Grading.Date,Number.of.Bags,Bag.Weight,Aroma,Flavor,Aftertaste,Acidity,Body,Balance,Uniformity,Clean.Cup,Sweetness,Cupper.Points,Total.Cup.Points,Moisture,Category.One.Defects,Quakers,Category.Two.Defects,Expiration,CoffeeID
1,1,23,6,4,348,2,2,2,2011,2011-02-24,25,45.3592,7.58,7.67,7.58,7.5,7.83,7.67,10.0,10.0,10.0,7.5,83.33,0.0,0,0.0,0,2012-02-24,416
1,16,138,10,301,349,1,16,5,2017,2017-03-07,50,50.0,7.67,7.83,7.42,7.83,7.33,7.5,10.0,10.0,10.0,7.67,83.25,0.11,0,0.0,0,2018-03-07,417
1,14,50,9,80,79,4,2,1,2016,2017-01-30,29,46.0,7.5,7.5,7.83,7.5,7.67,7.67,10.0,10.0,10.0,7.58,83.25,0.11,0,0.0,0,2018-01-30,418
1,1,64,9,302,350,1,12,2,2015,2016-09-20,275,69.0,7.83,7.5,7.42,7.67,7.5,7.67,10.0,10.0,10.0,7.67,83.25,0.11,0,0.0,0,2017-09-20,419
1,21,30,2,303,351,1,15,1,2016,2016-08-12,275,0.0,7.5,7.58,7.42,7.83,7.67,7.58,10.0,10.0,10.0,7.67,83.25,0.11,0,2.0,7,2017-08-12,420
1,7,31,11,304,352,1,10,1,2015,2016-05-19,150,9000.0,7.5,7.67,7.67,7.42,7.67,7.67,10.0,10.0,10.0,7.67,83.25,0.12,0,0.0,1,2017-05-19,421
1,1,134,3,305,353,2,19,1,2016,2016-01-12,300,60.0,7.58,7.67,7.42,7.5,7.67,7.42,10.0,10.0,10.0,8.0,83.25,0.12,0,0.0,4,2017-01-11,422
1,6,45,18,148,144,3,5,1,2015,2015-11-27,304,35.0,7.58,7.67,7.67,7.17,7.75,7.83,10.0,10.0,10.0,7.58,83.25,0.0,0,0.0,2,2016-11-26,423
1,16,139,10,306,354,3,20,3,2015,2015-07-14,11,2.0,7.83,7.75,7.5,7.58,7.58,7.58,10.0,10.0,10.0,7.42,83.25,0.12,0,0.0,2,2016-07-13,424
1,3,17,13,36,18,1,2,5,2015,2015-06-18,10,15.0,7.67,7.5,7.5,7.5,7.67,7.83,10.0,10.0,10.0,7.58,83.25,0.1,0,0.0,0,2016-06-17,425
1,16,68,13,307,355,1,7,1,2014,2014-11-23,10,60.0,7.92,7.83,7.75,7.58,7.5,7.33,10.0,10.0,10.0,7.33,83.25,0.1,0,0.0,0,2015-11-23,426
1,6,43,18,308,356,3,5,1,2014,2014-06-24,250,70.0,7.58,7.58,7.5,7.58,7.58,7.75,10.0,10.0,10.0,7.67,83.25,0.0,0,0.0,0,2015-06-24,427
1,6,30,2,286,357,1,15,1,2014,2014-03-07,26,69.0,7.5,7.67,7.58,7.67,7.67,7.5,10.0,10.0,10.0,7.67,83.25,0.1,0,0.0,1,2015-03-07,428
1,6,32,18,120,38,1,5,1,2013,2013-08-02,275,70.0,7.83,7.5,7.67,7.33,7.67,7.67,10.0,10.0,10.0,7.58,83.25,0.11,0,0.0,1,2014-08-02,429
1,3,140,10,309,358,1,8,1,2013,2013-03-29,200,1.0,7.58,7.75,7.5,7.5,7.58,7.58,10.0,10.0,10.0,7.75,83.25,0.12,0,0.0,6,2014-03-29,430
1,10,23,6,30,359,3,2,3,2012,2013-03-21,11,45.3592,7.58,7.75,7.83,8.0,8.08,7.67,9.33,10.0,9.33,7.67,83.25,0.11,0,0.0,4,2014-03-21,431
1,18,141,10,310,360,1,8,1,2012,2012-08-01,10,1.0,7.75,7.58,7.58,7.58,7.5,7.58,10.0,10.0,10.0,7.67,83.25,0.13,0,0.0,7,2013-08-01,432
1,6,142,10,311,13,1,8,5,2012,2012-07-11,54,1.0,7.75,7.75,7.42,7.92,7.33,7.5,10.0,10.0,10.0,7.58,83.25,0.12,0,0.0,0,2013-07-11,433
1,3,30,2,111,361,1,15,1,2012,2012-07-09,250,1.0,7.83,7.58,7.08,7.83,7.42,8.08,10.0,10.0,10.0,7.42,83.25,0.11,0,0.0,9,2013-07-09,434
1,11,14,3,312,362,5,9,5,2012,2012-02-23,30,60.0,7.75,7.67,7.5,7.58,7.58,7.58,10.0,10.0,10.0,7.58,83.25,0.11,0,0.0,1,2013-02-22,435
1,6,32,18,313,363,1,5,1,2012,2012-02-22,250,70.0,7.67,7.58,7.58,7.42,7.83,7.58,10.0,10.0,10.0,7.58,83.25,0.12,0,0.0,1,2013-02-21,436
1,6,49,18,314,364,1,5,1,2012,2012-02-09,175,70.0,7.67,7.67,7.5,7.5,7.58,7.67,10.0,10.0,10.0,7.67,83.25,0.11,0,0.0,0,2013-02-08,437
1,1,32,18,315,365,2,5,2,2011,2011-06-14,250,70.0,7.92,7.75,7.25,7.42,7.83,7.58,10.0,10.0,10.0,7.5,83.25,0.08,0,0.0,0,2012-06-13,438
1,1,32,18,316,366,2,5,2,2010,2011-02-22,250,70.0,8.0,7.67,7.67,7.25,7.67,7.5,10.0,10.0,10.0,7.5,83.25,0.13,0,0.0,1,2012-02-22,439
1,1,32,18,317,367,2,5,2,2010,2011-01-17,250,70.0,7.92,7.75,7.5,7.42,7.42,7.67,10.0,10.0,10.0,7.58,83.25,0.04,0,0.0,1,2012-01-17,440
1,3,104,3,203,216,3,19,1,2017,2017-10-20,320,60.0,7.67,7.42,7.5,7.58,7.67,7.58,10.0,10.0,10.0,7.75,83.17,0.11,0,0.0,4,2018-10-20,441
1,3,30,2,318,368,1,15,1,2017,2017-08-24,275,69.0,7.58,7.58,7.33,7.67,7.75,7.58,10.0,10.0,10.0,7.67,83.17,0.1,0,0.0,1,2018-08-24,442
1,3,143,15,319,369,1,21,1,2016,2017-06-20,320,60.0,7.67,7.58,7.42,7.67,7.67,7.58,10.0,10.0,10.0,7.58,83.17,0.12,0,0.0,3,2018-06-20,443
1,1,144,4,4,370,2,22,1,2017,2017-06-16,200,13800.0,7.92,7.5,7.5,7.58,7.67,7.5,10.0,10.0,10.0,7.5,83.17,0.11,0,1.0,0,2018-06-16,444
1,4,145,27,320,371,3,2,4,2017,2017-05-08,1,2.0,7.58,7.42,7.08,7.33,7.58,8.58,10.0,10.0,10.0,7.58,83.17,0.07,0,0.0,0,2018-05-08,445
1,6,30,2,158,372,1,15,1,2016,2016-05-23,250,1500.0,7.67,7.75,7.42,7.75,7.58,7.5,10.0,10.0,10.0,7.5,83.17,0.11,2,2.0,3,2017-05-23,446
1,14,61,12,321,373,1,11,5,2016,2016-05-02,275,69.0,7.67,7.67,7.5,7.67,7.5,7.67,10.0,10.0,10.0,7.5,83.17,0.11,0,1.0,1,2017-05-02,447
1,4,10,8,322,10,1,6,1,2015,2016-04-06,3,60.0,7.5,7.67,7.33,7.67,7.67,7.67,10.0,10.0,10.0,7.67,83.17,0.11,0,0.0,0,2017-04-06,448
1,4,10,8,323,10,1,6,1,2015,2016-04-05,3,60.0,7.67,7.67,7.5,7.67,7.42,7.58,10.0,10.0,10.0,7.67,83.17,0.1,0,0.0,3,2017-04-05,449
1,3,62,21,324,374,1,17,1,2016,2016-03-29,275,69.0,7.5,7.5,7.33,7.67,8.0,7.67,10.0,10.0,10.0,7.5,83.17,0.0,0,0.0,0,2017-03-29,450
1,3,30,2,325,375,1,15,1,2015,2015-10-29,150,69.0,7.5,7.75,7.5,7.83,7.58,7.5,10.0,10.0,10.0,7.5,83.17,0.11,0,0.0,1,2016-10-28,451
1,3,30,2,326,376,1,15,1,2015,2015-09-29,100,69.0,7.92,7.67,7.42,7.75,7.5,7.5,10.0,10.0,10.0,7.42,83.17,0.12,0,0.0,3,2016-09-28,452
1,12,72,16,327,377,1,13,3,2014,2015-07-03,300,2.0,7.83,7.75,7.67,7.75,7.83,8.5,9.33,9.33,9.33,7.83,83.17,0.1,0,0.0,1,2016-07-02,453
1,1,103,17,241,268,1,2,3,2014,2015-06-09,1,1.0,7.67,7.58,7.58,7.75,7.42,7.67,10.0,10.0,10.0,7.5,83.17,0.12,0,0.0,0,2016-06-08,454
1,2,146,15,328,378,1,14,3,2014,2014-12-12,180,60.0,7.58,7.67,7.67,7.58,7.42,7.58,10.0,10.0,10.0,7.67,83.17,0.13,0,0.0,6,2015-12-12,455
1,6,49,18,87,379,1,5,2,2014,2014-11-05,232,70.0,7.58,7.5,7.5,7.67,7.5,7.67,10.0,10.0,10.0,7.75,83.17,0.0,0,0.0,4,2015-11-05,456
1,7,15,11,329,16,1,10,3,2014,2014-10-28,84,60.0,8.0,7.67,7.5,7.42,7.33,7.58,10.0,10.0,10.0,7.67,83.17,0.1,0,0.0,0,2015-10-28,457
1,1,147,18,330,380,1,2,1,2014,2014-08-25,1,1.814368,7.58,7.75,7.5,7.58,7.58,7.58,10.0,10.0,10.0,7.58,83.17,0.11,10,0.0,3,2015-08-25,458
1,14,148,12,331,381,3,11,1,2013,2014-04-12,275,1.0,7.5,7.5,7.5,7.67,7.67,7.67,10.0,10.0,10.0,7.67,83.17,0.1,0,0.0,5,2015-04-12,459
1,6,128,12,271,382,3,11,1,2014,2014-04-08,275,1.0,7.67,7.67,7.5,7.67,7.5,7.67,10.0,10.0,10.0,7.5,83.17,0.11,0,0.0,3,2015-04-08,460
1,14,30,2,332,383,1,15,1,2014,2014-03-27,200,69.0,7.33,7.83,7.17,8.17,7.33,7.67,10.0,10.0,10.0,7.67,83.17,0.09,0,0.0,1,2015-03-27,461
1,10,47,6,30,384,3,2,3,2013,2014-02-07,6,45.3592,7.5,7.5,7.58,7.42,7.92,7.67,10.0,10.0,10.0,7.58,83.17,0.11,0,0.0,0,2015-02-07,462
1,3,149,15,333,385,1,21,1,2014,2014-01-31,300,1.0,7.58,7.5,7.58,7.75,7.58,7.58,10.0,10.0,10.0,7.58,83.17,0.12,0,0.0,1,2015-01-31,463
1,3,30,2,221,207,1,15,1,2013,2013-04-26,250,69.0,7.67,7.83,7.33,7.67,7.5,7.67,10.0,10.0,10.0,7.5,83.17,0.11,0,0.0,2,2014-04-26,464
1,16,150,10,334,386,1,8,1,2013,2013-03-29,45,1.0,7.75,7.58,7.58,7.58,7.5,7.42,10.0,10.0,10.0,7.75,83.17,0.11,0,0.0,2,2014-03-29,465
1,16,118,10,335,387,1,8,4,2012,2012-09-27,10,1.0,7.75,7.67,7.58,7.5,7.42,7.58,10.0,10.0,10.0,7.67,83.17,0.12,3,0.0,8,2013-09-27,466
1,15,118,10,336,388,1,8,4,2012,2012-09-27,10,1.0,7.58,7.75,7.42,7.67,7.5,7.58,10.0,10.0,10.0,7.67,83.17,0.14,0,0.0,10,2013-09-27,467
1,6,49,18,257,389,1,5,1,2012,2012-08-31,275,70.0,7.67,7.5,7.5,7.5,7.58,8.17,10.0,10.0,10.0,7.25,83.17,0.11,1,0.0,2,2013-08-31,468
1,16,151,10,337,390,1,8,1,2012,2012-07-11,15,1.0,7.75,7.5,7.42,7.75,7.58,7.58,10.0,10.0,10.0,7.58,83.17,0.13,0,0.0,5,2013-07-11,469
1,6,32,18,120,391,1,5,5,2012,2012-06-08,250,70.0,7.58,7.67,7.5,7.58,7.67,7.67,10.0,10.0,10.0,7.5,83.17,0.11,0,0.0,0,2013-06-08,470
1,16,78,10,338,138,1,8,2,2012,2012-06-06,250,1.0,7.5,7.75,7.58,7.58,7.67,7.5,10.0,10.0,10.0,7.58,83.17,0.11,0,0.0,5,2013-06-06,471
1,18,14,3,339,392,3,9,1,2012,2012-03-19,50,60.0,7.75,7.67,7.58,7.5,7.58,7.58,10.0,10.0,10.0,7.5,83.17,0.12,0,0.0,1,2013-03-19,472
1,18,14,3,340,393,3,9,1,2012,2012-02-17,100,60.0,7.92,7.58,7.5,7.58,7.42,7.5,10.0,10.0,10.0,7.67,83.17,0.11,0,0.0,4,2013-02-16,473
1,3,131,2,276,394,1,2,1,2012,2012-02-01,250,2.0,7.75,7.5,7.67,7.5,7.92,8.0,10.0,10.0,9.33,7.5,83.17,0.0,0,0.0,10,2013-01-31,474
1,18,14,3,341,395,5,9,5,2011,2011-12-03,25,60.0,7.75,7.5,7.58,7.5,7.75,7.5,10.0,10.0,10.0,7.58,83.17,0.12,0,0.0,3,2012-12-02,475
1,1,14,3,342,2,2,9,2,2011,2011-10-28,90,60.0,7.58,7.75,7.67,7.5,7.67,7.58,10.0,10.0,10.0,7.42,83.17,0.02,0,0.0,2,2012-10-27,476
1,1,12,21,98,396,2,2,2,2011,2011-08-23,250,69.0,7.42,7.83,8.17,8.08,7.17,7.58,10.0,9.33,10.0,7.58,83.17,0.14,0,0.0,3,2012-08-22,477
1,1,6,1,343,397,2,4,2,2010,2010-06-16,300,6.0,7.75,8.0,7.67,8.08,7.83,7.92,9.33,9.33,9.33,7.92,83.17,0.01,0,0.0,0,2011-06-16,478
1,6,45,18,260,398,1,5,1,2016,2017-02-20,275,70.0,7.58,7.67,7.33,7.67,7.75,7.58,10.0,10.0,10.0,7.5,83.08,0.0,0,1.0,4,2018-02-20,479
1,6,49,18,79,399,1,5,1,2016,2017-01-10,275,70.0,7.75,7.5,7.5,7.42,8.0,7.75,10.0,10.0,10.0,7.17,83.08,0.0,1,2.0,5,2018-01-10,480
1,11,104,3,344,400,4,19,3,2015,2016-04-25,320,60.0,7.58,7.58,7.58,7.5,7.67,7.58,10.0,10.0,10.0,7.58,83.08,0.11,0,2.0,2,2017-04-25,481
1,11,104,3,215,401,3,19,1,2015,2015-10-08,320,2.0,7.33,7.67,7.67,7.33,7.75,7.42,10.0,10.0,10.0,7.92,83.08,0.0,0,0.0,3,2016-10-07,482
1,16,17,13,345,18,3,2,1,2015,2015-05-19,20,60.0,7.83,7.92,7.5,7.83,7.67,7.25,9.33,10.0,10.0,7.75,83.08,0.0,0,0.0,0,2016-05-18,483
1,18,134,3,346,402,3,19,1,2015,2015-04-20,300,60.0,7.42,7.67,7.58,7.5,7.75,7.67,10.0,10.0,10.0,7.5,83.08,0.11,0,0.0,13,2016-04-19,484
1,3,102,3,218,403,1,2,1,2014,2014-10-16,300,2.0,7.58,7.83,7.67,7.42,7.42,7.5,10.0,10.0,10.0,7.67,83.08,0.0,0,0.0,1,2015-10-16,485
1,14,66,9,219,404,1,12,1,2014,2014-07-15,250,1.0,7.83,7.33,7.5,7.67,7.58,7.67,10.0,10.0,10.0,7.5,83.08,0.1,0,0.0,3,2015-07-15,486
1,10,47,6,30,405,3,2,3,2013,2014-02-19,16,45.3592,7.33,7.75,7.58,7.33,7.83,7.67,10.0,10.0,10.0,7.58,83.08,0.12,0,0.0,8,2015-02-19,487
1,16,68,13,347,110,6,7,2,2013,2013-12-26,50,30.0,7.75,7.75,7.5,7.5,7.5,7.5,10.0,10.0,10.0,7.58,83.08,0.11,0,0.0,0,2014-12-26,488
1,10,23,6,30,406,3,2,3,2012,2013-03-08,6,45.3592,7.83,7.83,7.33,7.17,7.75,7.67,10.0,10.0,10.0,7.5,83.08,0.1,0,0.0,0,2014-03-08,489
1,2,152,10,348,407,1,8,2,2012,2012-06-06,10,1.0,7.75,7.67,7.42,7.75,7.5,7.5,10.0,10.0,10.0,7.5,83.08,0.1,0,0.0,1,2013-06-06,490
1,10,23,6,30,408,3,2,2,2012,2012-04-06,7,45.3592,7.67,7.58,7.5,7.67,7.92,8.0,9.33,9.33,10.0,8.08,83.08,0.0,1,0.0,4,2013-04-06,491
1,10,23,6,30,409,1,2,1,2012,2012-02-23,6,45.3592,7.33,7.58,7.58,7.92,7.67,7.58,10.0,10.0,10.0,7.42,83.08,0.12,0,0.0,0,2013-02-22,492
1,6,49,18,349,410,2,5,2,2011,2011-07-29,275,70.0,7.33,7.33,7.33,7.58,7.25,8.08,10.0,10.0,10.0,8.17,83.08,0.01,0,0.0,0,2012-07-28,493
1,1,32,18,316,411,2,5,2,2011,2011-02-22,250,70.0,7.83,7.75,7.33,7.25,7.42,7.92,10.0,10.0,10.0,7.58,83.08,0.08,1,0.0,3,2012-02-22,494
1,1,132,7,350,2,2,18,2,2010,2010-11-29,10,60.0,7.67,7.58,7.5,7.58,7.67,7.58,10.0,10.0,10.0,7.5,83.08,0.0,0,0.0,0,2011-11-29,495
1,1,96,2,4,412,2,2,2,2010,2010-11-11,275,69.0,7.92,7.67,7.67,7.25,7.83,7.67,9.33,10.0,10.0,7.75,83.08,0.02,0,0.0,1,2011-11-11,496
1,3,104,3,203,262,3,19,1,2017,2017-10-20,320,60.0,7.58,7.5,7.5,7.75,7.67,7.5,10.0,10.0,10.0,7.5,83.0,0.0,0,0.0,4,2018-10-20,497
1,3,104,3,351,219,3,19,1,2016,2016-08-16,320,60.0,7.5,7.58,7.58,7.67,7.58,7.5,10.0,10.0,10.0,7.58,83.0,0.11,0,3.0,5,2017-08-16,498
1,3,104,3,352,219,3,19,3,2016,2016-08-16,320,60.0,7.5,7.67,7.58,7.67,7.58,7.42,10.0,10.0,10.0,7.58,83.0,0.11,0,2.0,3,2017-08-16,499
1,3,153,11,353,413,1,10,1,2015,2016-07-18,310,60.0,7.67,7.58,7.42,7.42,7.83,7.5,10.0,10.0,10.0,7.58,83.0,0.12,0,0.0,6,2017-07-18,500
1,3,153,11,354,414,3,10,1,2015,2016-07-18,325,60.0,7.67,7.67,7.5,7.58,7.42,7.5,10.0,10.0,10.0,7.67,83.0,0.12,0,5.0,8,2017-07-18,501
1,1,45,18,186,415,2,5,1,2016,2016-02-11,25,70.0,7.67,7.67,7.33,7.67,7.5,7.58,10.0,10.0,10.0,7.58,83.0,0.11,0,0.0,4,2017-02-10,502
1,6,145,27,355,371,6,2,1,2014,2015-12-28,2,2.0,7.75,7.67,7.58,7.58,7.42,7.67,9.33,10.0,10.0,8.0,83.0,0.0,0,0.0,0,2016-12-27,503
1,14,30,2,356,416,1,15,1,2015,2015-07-08,275,69.0,7.67,7.75,7.33,7.92,7.42,7.5,10.0,10.0,10.0,7.42,83.0,0.11,0,0.0,3,2016-07-07,504
1,14,30,2,357,417,1,15,1,2015,2015-06-05,200,69.0,7.75,7.67,7.33,7.75,7.5,7.42,10.0,10.0,10.0,7.58,83.0,0.11,0,0.0,2,2016-06-04,505
1,3,30,2,325,418,1,15,1,2015,2015-04-23,250,69.0,7.83,7.67,7.25,7.67,7.75,7.5,10.0,10.0,10.0,7.33,83.0,0.11,0,0.0,2,2016-04-22,506
1,14,154,3,358,419,3,19,1,2014,2015-02-13,305,2.0,7.67,7.67,7.67,7.5,7.42,7.5,10.0,10.0,10.0,7.58,83.0,0.0,0,0.0,0,2016-02-13,507
1,16,68,13,359,226,1,7,1,2014,2014-11-23,10,60.0,7.92,7.92,7.83,7.58,7.33,7.25,10.0,10.0,10.0,7.17,83.0,0.08,0,0.0,0,2015-11-23,508
1,7,155,11,360,420,1,10,1,2013,2014-06-26,300,60.0,7.83,7.58,7.5,7.5,7.58,7.5,10.0,10.0,10.0,7.5,83.0,0.12,0,0.0,0,2015-06-26,509
1,2,117,24,231,252,1,2,3,2013,2014-06-09,17,2.26796,7.67,7.5,7.67,7.83,7.75,7.83,10.0,10.0,9.33,7.42,83.0,0.0,0,0.0,0,2015-06-09,510
1,3,30,2,361,421,1,15,1,2014,2014-03-07,26,69.0,7.67,7.67,7.42,7.83,7.5,7.5,10.0,10.0,10.0,7.42,83.0,0.1,1,0.0,0,2015-03-07,511
1,14,66,9,297,422,1,12,1,2013,2014-02-14,250,1.0,7.67,7.58,7.5,7.58,7.5,7.5,10.0,10.0,10.0,7.67,83.0,0.11,0,0.0,3,2015-02-14,512
1,11,25,3,362,423,5,2,3,2014,2014-01-02,250,2.0,7.75,7.58,7.42,7.67,7.42,7.67,10.0,10.0,10.0,7.5,83.0,0.12,0,0.0,4,2015-01-02,513
1,6,49,18,363,424,1,5,1,2013,2013-11-07,120,70.0,7.75,7.42,7.33,7.5,7.58,7.17,10.0,10.0,10.0,8.25,83.0,0.11,1,0.0,1,2014-11-07,514
1,6,32,18,120,425,1,5,1,2013,2013-08-02,250,70.0,7.83,7.5,7.58,7.33,7.5,7.67,10.0,10.0,10.0,7.58,83.0,0.0,0,0.0,0,2014-08-02,515
1,6,45,18,299,426,3,5,1,2013,2013-03-15,250,70.0,7.33,7.67,7.75,7.42,7.75,7.58,10.0,10.0,10.0,7.5,83.0,0.11,0,0.0,1,2014-03-15,516
1,6,45,18,299,427,3,5,1,2013,2013-04-26,250,70.0,7.58,7.75,7.42,7.67,7.58,7.42,10.0,10.0,10.0,7.58,83.0,0.0,0,0.0,2,2014-04-26,517
1,6,49,18,87,428,1,5,1,2012,2012-10-23,275,70.0,7.5,7.5,7.42,7.58,7.75,7.58,10.0,10.0,10.0,7.67,83.0,0.11,1,0.0,2,2013-10-23,518
1,16,156,10,364,429,1,8,1,2012,2012-07-26,15,1.0,7.67,7.58,7.42,7.5,7.67,7.58,10.0,10.0,10.0,7.58,83.0,0.11,0,0.0,20,2013-07-26,519
1,16,157,10,365,430,5,8,1,2012,2012-07-26,20,1.0,7.67,7.83,7.5,7.58,7.58,7.67,9.33,10.0,10.0,7.83,83.0,0.11,0,0.0,7,2013-07-26,520
1,3,78,10,366,138,1,8,1,2012,2012-07-11,250,1.0,7.5,7.67,7.5,7.5,7.58,7.58,10.0,10.0,10.0,7.67,83.0,0.11,5,0.0,8,2013-07-11,521
1,24,32,18,4,431,3,5,2,2012,2012-05-22,250,70.0,7.67,7.58,7.5,7.5,7.75,7.5,10.0,10.0,10.0,7.5,83.0,0.0,1,0.0,4,2013-05-22,522
1,6,32,18,367,432,1,5,1,2012,2012-05-11,250,70.0,7.75,7.58,7.5,7.67,7.83,7.75,9.33,10.0,10.0,7.58,83.0,0.0,0,0.0,4,2013-05-11,523
1,6,32,18,120,433,1,5,1,2012,2012-06-08,250,70.0,7.67,7.58,7.58,7.58,7.67,7.42,10.0,10.0,10.0,7.5,83.0,0.11,0,0.0,0,2013-06-08,524
1,3,30,2,368,434,1,15,1,2012,2012-04-27,275,1.0,7.5,7.67,7.5,7.67,7.5,7.83,10.0,10.0,10.0,7.33,83.0,0.1,0,0.0,2,2013-04-27,525
1,6,49,18,369,435,1,5,3,2011,2011-12-02,121,1.0,7.67,7.67,7.58,7.5,7.67,7.42,10.0,10.0,10.0,7.5,83.0,0.12,0,0.0,0,2012-12-01,526
1,1,103,17,202,2,2,2,2,2011,2011-08-16,1,60.0,7.33,7.67,7.58,7.5,7.75,7.67,10.0,10.0,10.0,7.5,83.0,0.28,0,0.0,0,2012-08-15,527
1,1,49,18,370,436,2,5,2,2011,2011-05-12,300,70.0,7.33,7.67,7.58,7.33,7.58,7.92,10.0,10.0,10.0,7.58,83.0,0.08,0,0.0,1,2012-05-11,528
1,1,23,6,4,437,2,2,2,2011,2011-04-21,23,45.3592,7.83,7.83,7.67,7.83,7.92,7.83,9.33,9.33,9.33,8.08,83.0,0.0,0,0.0,0,2012-04-20,529
1,1,23,6,4,438,2,2,2,2011,2011-03-09,5,45.3592,7.5,7.58,7.42,7.58,7.58,7.67,10.0,10.0,10.0,7.67,83.0,0.0,0,0.0,1,2012-03-08,530
1,1,32,18,46,439,2,5,2,2011,2011-02-01,250,70.0,7.5,7.58,7.67,7.67,7.58,7.58,10.0,10.0,10.0,7.42,83.0,0.06,0,0.0,2,2012-02-01,531
1,6,2,14,371,100,2,2,2,2010,2010-05-31,2,6.0,7.58,7.83,7.75,7.92,7.92,8.08,9.33,9.33,9.33,7.92,83.0,0.07,0,0.0,0,2011-05-31,532
1,1,103,17,202,2,2,2,2,2010,2010-04-13,1,0.453592,7.5,7.25,7.42,7.75,8.17,7.5,10.0,10.0,10.0,7.42,83.0,0.0,0,0.0,0,2011-04-13,533
1,3,104,3,203,262,3,19,1,2017,2017-10-20,320,60.0,7.67,7.58,7.5,7.58,7.58,7.5,10.0,10.0,10.0,7.5,82.92,0.0,0,0.0,0,2018-10-20,534
1,3,62,21,372,440,1,17,1,2017,2017-08-28,100,69.0,7.5,7.5,7.75,7.58,7.92,7.83,10.0,10.0,9.33,7.5,82.92,0.0,0,0.0,1,2018-08-28,535
1,6,49,18,373,441,1,5,1,2017,2017-07-07,129,70.0,7.58,7.67,7.5,7.33,7.67,7.58,10.0,10.0,10.0,7.58,82.92,0.11,0,0.0,1,2018-07-07,536
1,6,17,13,93,18,3,2,1,2016,2016-06-28,10,20.0,7.17,7.83,7.25,7.67,7.67,7.58,10.0,10.0,10.0,7.75,82.92,0.09,31,0.0,0,2017-06-28,537
1,25,68,1,374,442,1,7,3,2016,2016-02-26,250,60.0,7.58,7.58,7.5,7.5,7.58,7.58,10.0,10.0,10.0,7.58,82.92,0.0,1,0.0,20,2017-02-25,538
1,16,68,13,375,443,3,7,1,2014,2015-09-07,11,2.0,7.5,7.58,7.67,7.33,7.5,7.75,10.0,10.0,10.0,7.58,82.92,0.0,0,0.0,9,2016-09-06,539
1,2,158,28,376,444,1,23,5,2015,2015-07-31,250,2.0,7.58,7.58,7.67,7.58,7.5,7.5,10.0,10.0,10.0,7.5,82.92,0.11,0,0.0,1,2016-07-30,540
1,2,159,28,377,445,1,2,3,2014,2015-07-21,4,2.0,8.08,7.5,7.67,7.42,7.33,7.5,10.0,10.0,10.0,7.42,82.92,0.0,0,0.0,0,2016-07-20,541
1,16,139,10,378,446,3,20,5,2015,2015-07-14,11,2.0,7.83,7.67,7.25,7.58,7.5,7.5,10.0,10.0,10.0,7.58,82.92,0.13,0,0.0,3,2016-07-13,542
1,3,160,10,379,447,1,2,3,2015,2015-06-11,275,2.0,7.75,7.67,7.42,7.42,7.75,7.5,10.0,10.0,10.0,7.42,82.92,0.12,2,0.0,8,2016-06-10,543
1,26,161,3,380,448,5,19,1,2014,2014-08-15,300,2.0,7.08,7.5,7.5,7.83,7.75,7.67,10.0,10.0,10.0,7.58,82.92,0.11,0,0.0,16,2015-08-15,544
1,7,31,11,45,37,1,10,1,2013,2014-06-27,1,60.0,8.0,7.5,7.5,7.58,7.33,7.42,10.0,10.0,10.0,7.58,82.92,0.12,0,0.0,0,2015-06-27,545
1,7,162,11,381,449,1,10,1,2013,2014-06-27,1,60.0,7.75,7.58,7.58,7.5,7.5,7.5,10.0,10.0,10.0,7.5,82.92,0.12,0,0.0,4,2015-06-27,546
1,3,30,2,286,450,1,15,1,2014,2014-04-03,250,69.0,7.75,7.5,7.42,7.58,7.67,7.5,10.0,10.0,10.0,7.5,82.92,0.1,0,0.0,1,2015-04-03,547
1,6,30,2,286,451,3,15,1,2014,2014-03-07,26,69.0,7.67,7.83,7.42,7.5,7.33,7.5,10.0,10.0,10.0,7.67,82.92,0.1,0,0.0,2,2015-03-07,548
1,1,67,2,4,452,1,2,1,2012,2013-12-27,1,2.0,7.58,7.58,7.25,7.58,7.58,7.58,10.0,10.0,10.0,7.75,82.92,0.1,0,0.0,4,2014-12-27,549
1,6,49,18,245,453,1,5,1,2013,2013-09-13,250,70.0,7.58,7.5,7.75,7.33,7.58,7.58,10.0,10.0,10.0,7.58,82.92,0.11,0,0.0,2,2014-09-13,550
1,6,32,18,120,454,3,5,3,2013,2013-03-20,250,70.0,7.75,7.5,7.25,7.5,7.75,7.5,10.0,10.0,10.0,7.67,82.92,0.0,0,0.0,0,2014-03-20,551
1,3,30,2,382,53,1,15,1,2013,2013-03-11,250,69.0,7.83,7.75,7.25,7.92,7.5,7.17,10.0,10.0,10.0,7.5,82.92,0.11,0,0.0,2,2014-03-11,552
1,2,95,18,383,455,1,5,1,2013,2013-01-22,250,70.0,7.83,7.67,7.42,7.42,7.5,7.58,10.0,10.0,10.0,7.5,82.92,0.11,3,0.0,5,2014-01-22,553
1,16,163,10,384,13,3,8,1,2012,2012-07-26,15,1.0,7.58,7.58,7.33,7.25,7.58,7.75,10.0,10.0,10.0,7.83,82.92,0.1,0,0.0,4,2013-07-26,554
